gene_id	L3_FPKM	L4_FPKM	L5_FPKM	L7_FPKM	L8_FPKM
Ldlrad3	5.40976	5.8539	5.81163	7.04116	5.54342
Ldlrad4	4.81552	4.62127	3.94487	4.77065	4.6914
Ldlrap1	0.781238	1.18331	0.681907	0.842617	1.01173
Ldoc1	0.406595	0.180868	0.253574	0.76363	0.439183
Ldoc1l	9.77943	9.05549	10.1028	9.35804	10.2764
Leap2	0.300913	0	0	0.42716	0.232219
Lect1	12.3326	12.6376	12.5887	14.1301	15.1272
Lef1	1.2213	0.922349	1.85508	1.74803	1.37399
Lefty1	0.565149	0.517046	0.832471	0.576696	0.172658
Lekr1	1.94141	1.94983	1.53533	1.62195	2.13843
Lemd1	0.811024	0.411706	0.34935	0.186015	0.686109
Lemd2	9.81628	9.37083	9.04026	7.8742	8.91088
Lemd3	7.81896	7.88368	7.42977	8.69771	7.26026
Lenep	3.3336	3.07901	3.47805	3.46236	4.32317
Leng1	4.73406	3.81035	4.47527	4.05476	4.20998
Leng8	49.5379	32.805	46.8556	46.7954	37.087
Leng9	2.53845	2.27918	3.01614	2.56938	3.18502
Leo1	13.8133	9.42737	12.575	10.6038	11.395
Lep	0	0.026677	0.0220803	0	0
Lepr	0.978054	1.76474	1.95557	2.41339	1.19659
Lepre1	3.85319	3.49363	3.50844	4.21861	3.54721
Leprel1	2.33893	1.75584	2.13558	2.0541	0.922123
Leprel2	3.15087	3.27841	2.81023	3.25468	2.47074
Leprel4	4.13942	3.83577	4.35468	3.78766	3.61855
Leprot	20.506	23.1245	20.7927	24.6412	20.092
Leprotl1	76.2983	79.0691	84.9673	85.6191	82.6755
Letm1	24.9971	23.3805	23.4039	22.4241	23.9999
Letm2	4.06357	3.80095	4.09311	5.06433	4.91535
Letmd1	23.129	22.6785	21.9192	20.7021	24.7791
Lfng	2.38151	2.06528	2.31705	2.72422	2.81557
Lgals1	233.809	269.353	238.4	259.544	251.405
Lgals12	0.0272607	0.221283	0.0619734	0.128441	0.0595763
Lgals2	0.19227	0.16715	0.14719	0.261175	0
Lgals3	9.32568	10.0039	10.0957	11.9008	9.83685
Lgals3bp	30.4723	29.3873	28.3294	32.5735	31.9527
Lgals4	2.14546	1.71084	2.60465	2.00495	2.18792
Lgals6	0	1.16267	0	0.00420209	0
Lgals7	0.953152	0.171739	0.894165	0.652917	0.587426
Lgals8	81.8682	78.0119	83.4179	78.5096	79.6402
Lgals9	52.3021	53.9011	50.6836	48.4854	52.9765
Lgalsl	14.5666	12.1442	13.0539	12.5922	11.2641
Lgi1	30.8066	31.4915	27.9161	27.9243	29.9562
Lgi2	18.4004	17.7369	20.826	17.3954	18.8761
Lgi3	59.2645	52.3605	56.0546	49.9369	57.0174
Lgi4	25.3192	24.199	23.1139	22.0976	23.2976
Lgmn	162.97	157.073	157.638	153.718	178.938
Lgr4	16.0463	15.3971	16.6909	17.6117	15.0568
Lgr5	5.07102	4.99883	4.70768	4.96748	4.24639
Lgr6	0.126002	0.0751294	0.127822	0.223354	0.123834
Lgsn	0	0	0	0	0
Lhcgr	2.13218	1.25077	2.42515	2.64509	1.6333
Lhfp	22.9198	23.1646	25.6646	25.718	19.0481
Lhfpl1	28.45	23.7813	21.1466	23.2567	26.1667
Lhfpl2	14.867	13.5021	14.1777	13.2855	13.1366
Lhfpl3	20.9423	19.8504	21.051	18.9556	21.9323
Lhfpl4	109.598	102.356	103.206	98.3069	109.111
Lhfpl5	16.8565	13.1383	13.5984	11.3691	12.6829
Lhpp	2.61029	3.87128	3.62776	3.13804	3.22672
Lhx1	0	0	0.0197911	0	0
Lhx2	0	0	0.0233274	0	0
Lhx3	0	0.0315004	0.107751	0	0.156982
Lhx4	0	0	0	0	0.0333723
Lhx5	0	0.0450382	0.0193534	0	0
Lhx6	0.328237	0.394687	0.343499	0.396062	0.125249
Lhx9	0.0639823	0	0.182586	0.0267532	0.0507492
Lias	20.5919	21.1716	21.896	19.8093	20.0032
Lif	0.121042	0.164326	0.107341	0.16313	0.119521
Lifr	62.4646	61.4156	61.3487	63.593	60.1952
Lig1	4.73957	4.91169	4.7108	3.98209	4.1955
Lig3	3.99803	4.16386	5.07032	4.72248	4.62893
Lig4	4.28554	4.05842	3.46276	4.24633	4.4919
Lilra5	0.0397515	0.150844	0.186437	0.340634	0.300157
Lilra6	0	0.0894808	0.123833	0.112058	0.0965743
Lilrb4	0.407489	1.10693	1.1895	1.37559	1.16539
Lim2	0	0	0	0.0868678	0.0953611
Lima1	5.16877	5.45458	5.95213	5.90805	4.76315
Limch1	21.7281	25.0859	20.3497	26.4324	17.8583
Limd1	3.42677	3.74805	4.29379	3.99042	3.61318
Limd2	10.6497	10.5129	11.409	12.3178	11.95
Lime1	5.68887	4.6601	6.57216	5.79067	5.50426
Limk1	73.9002	70.4488	69.9824	64.7503	72.2609
Limk2	36.0844	33.7165	34.0359	33.1768	37.1849
Lims1	33.7877	32.9133	33.6591	33.7974	30.2196
Lims2	8.52984	6.71279	7.29337	7.28273	5.58457
Lin28a	0.0561458	0.241886	0.0665461	0.160466	0.108056
Lin28b	2.05099	1.38325	1.69152	1.88645	1.69168
Lin37	15.1475	19.3722	17.9375	16.4644	19.1374
Lin52	6.19734	7.5217	8.25575	6.92696	7.3565
Lin54	5.17221	5.87954	5.51962	5.98012	5.65186
Lin7a	11.6646	12.7397	11.8722	13.5896	12.994
Lin7b	22.421	22.8857	19.0524	19.6814	20.6509
Lin7c	21.2571	23.9437	22.2246	26.3142	20.9405
Lin9	1.52989	1.24219	0.687199	1.21147	0.882917
Lingo1	24.6075	23.5819	23.6675	22.1981	24.3436
Lingo2	5.44988	5.92199	7.07754	5.74967	5.64281
Lingo3	1.11682	1.16971	1.20413	1.19303	1.15041
Lingo4	2.51976	3.26995	2.45658	2.28424	2.64613
Lins	4.45346	4.40941	4.6926	4.44609	4.45459
Lipa	40.5659	41.5052	42.5643	41.7152	42.8382
Lipc	0.0886195	0.124219	0.0345605	0.0309796	0
Lipe	2.20621	1.61373	2.88849	2.26404	2.14435
Lipg	0.536527	0.496601	0.762377	0.56156	0.306176
Liph	0.354074	0.168716	0.104797	0.171429	0.0688978
Lipi	0.0802708	0	0.0458346	0	0.322252
Lipk	1.64149	1.44362	2.28582	1.84329	2.2299
Lipn	0	0	0.0554991	0	0
Lipo1	6.32689	6.9775	6.75995	6.71477	5.64328
Lipt1	2.02855	1.93353	1.48367	1.08645	1.34372
Lipt2	4.67683	2.86577	3.73707	3.17378	4.43522
Litaf	9.16329	10.2043	9.18751	9.52322	8.32788
Lix1	191.626	171.386	182.735	191.596	179.561
Lix1l	10.6792	11.4936	11.7003	12.0115	10.4298
Llgl1	8.25931	6.36099	7.37794	7.03927	7.10701
Llgl2	0.224039	0.343469	0.294204	0.308679	0.346491
Llph	29.3976	25.0067	29.7259	26.984	29.1804
Lman1	13.2913	13.8792	12.6362	14.6568	14.4649
Lman1l	0.0462679	0.0423871	0	0.0317586	0.0350541
Lman2	19.2518	20.6308	18.8599	20.7407	19.6686
Lman2l	18.9939	19.8759	22.1634	21.7942	20.3549
Lmbr1	14.4188	13.4313	14.2713	14.8575	15.2182
Lmbr1l	10.2424	7.06889	9.42607	9.07265	8.21197
Lmbrd1	38.7393	42.3662	41.6797	41.5042	40.2726
Lmbrd2	18.7933	21.8571	19.0036	21.8406	18.3106
Lmcd1	2.1216	2.12458	2.32555	2.05076	1.30752
Lmf1	11.4936	10.5296	10.9533	10.5368	11.5637
Lmf2	8.42089	8.29444	8.09847	8.83543	7.86682
Lmln	5.80269	7.07573	6.15555	5.96287	6.77158
Lmna	47.9014	47.5725	45.9116	45.2558	45.7396
Lmnb1	1.87576	2.03125	2.07524	1.96431	2.43191
Lmnb2	3.42455	2.87915	3.26838	2.89995	3.42696
Lmo1	15.4189	16.5189	13.8574	16.4451	15.3603
Lmo2	5.93517	5.21032	6.11421	4.87916	7.02076
Lmo3	0.778014	1.2615	1.34536	0.820883	0.700413
Lmo4	26.6772	23.9638	29.1158	28.8416	24.6576
Lmo7	1.18057	0.929577	1.19426	1.27892	0.995153
Lmod1	0.254849	0.183232	0.0777222	0.240826	0.176243
Lmod2	0	0	0.480408	0.403116	0
Lmod3	0	0	1.02349	0.511267	0
Lmtk2	6.14	5.80418	6.28839	5.92305	6.05522
Lmtk3	4.54115	2.13415	3.53703	3.5365	3.33769
Lmx1b	0.468799	0.118983	0.306819	0.0443616	0.249884
Lnp	24.9341	23.4405	25.5683	24.7855	23.2792
Lnpep	36.8465	40.2464	37.3411	46.002	36.2926
Lnx1	7.11183	5.68092	6.16403	4.89188	5.76611
Lnx2	3.95793	3.64744	3.7584	4.37536	3.58206
LOC100038947	0	0	0	0.050209	0
LOC100503280	0	0.14055	0	0.0526151	0.0569058
LOC100503496	0.326748	0.507126	0.155677	0.427958	0.356638
LOC100503676	1.002	2.37447	2.16005	2.06595	2.54741
LOC100504039	0.34904	0.170419	0.278773	0	0.135793
LOC100504608	0	0.146654	0.124168	0.109482	0.49573
LOC100504703	3.50888	3.05842	3.18243	1.88758	5.26857
LOC100861615	0	0.0552583	0	0	0.0440979
LOC101243624	0.230238	0.432316	0.180145	0.162299	0.265729
LOC101669761	0.222207	0.20719	0.342809	0.387311	0.254323
LOC106740	9.07024	7.77495	6.14191	6.95456	6.33764
LOC171588	0	0	0.0398181	0.0362509	0.11803
LOC381967	0	0.189184	0.106083	0.378434	0
Loh12cr1	20.3395	18.3714	19.806	17.8086	18.9567
Lonp1	22.1835	20.8006	22.5818	20.5883	23.3127
Lonp2	27.1531	26.7579	27.2025	24.9328	26.5607
Lonrf1	11.9804	10.8176	10.8441	11.2586	11.5138
Lonrf2	28.2351	29.4126	27.5668	28.6605	29.4904
Lonrf3	0.727192	0.880544	0.445236	0.48989	0.392773
Lor	0.127564	0.517241	0.0997593	0.291278	0.489497
Lox	10.0823	9.54191	6.98496	10.8086	6.47926
Loxhd1	0.0113615	0	0.00897047	0.00805019	0.0176989
Loxl1	0.957321	0.816477	1.07687	1.38638	0.486259
Loxl2	1.35055	1.89825	1.7256	2.33386	1.38713
Loxl3	1.2002	1.42274	1.21933	1.58253	1.23542
Loxl4	1.17375	1.66002	1.17219	1.29452	1.29531
Lpar1	32.1242	28.77	33.2885	32.4766	31.5867
Lpar2	0.22739	0.182514	0.163301	0.261225	0.180313
Lpar3	30.9231	30.9375	28.6042	27.6784	34.3805
Lpar4	0.220922	0.397934	0.551381	0.271769	0.255423
Lpar5	11.1568	12.9094	10.5471	10.7469	10.5806
Lpar6	2.44388	2.42237	2.07692	2.59801	1.95324
Lpcat1	13.3459	12.4227	13.2078	14.2663	15.9339
Lpcat2	1.82196	2.75414	2.74353	3.45032	2.91876
Lpcat3	16.4052	17.8069	19.1391	17.4851	18.0088
Lpcat4	27.7849	26.5642	27.9812	26.3402	30.4044
Lpgat1	25.377	25.5099	24.4691	23.7873	24.5228
Lphn1	19.5535	16.9363	19.0679	17.7214	19.1641
Lphn2	6.46297	5.58896	5.54793	6.13031	5.45008
Lphn3	7.75052	8.23471	8.01395	7.6872	7.92603
Lpin1	35.3649	36.5727	35.0002	33.8902	36.1029
Lpin2	7.90245	7.41436	7.98324	7.80083	8.24789
Lpin3	0.166324	0.189812	0.111961	0.241231	0.156166
Lpl	2.53635	2.66122	6.11336	5.16928	3.05676
Lpo	0	0.0217319	0	0	0
Lpp	2.32911	2.31794	2.38524	3.00445	1.92902
Lpxn	0.166048	0.471487	0.478476	0.470894	0.127854
Lrat	0.245054	0.352357	0.166196	0.42959	0.205827
Lrba	2.37814	2.55834	2.57101	2.78519	2.2316
Lrch1	4.51335	4.12086	4.60729	4.37443	3.76323
Lrch2	1.64372	1.95789	1.9156	2.17013	2.19361
Lrch3	6.4546	6.19634	7.07059	6.63628	6.91085
Lrch4	7.88577	7.36165	7.63975	8.03957	8.25472
Lrdd	1.60503	1.30419	1.33576	1.29288	1.65277
Lrfn1	12.5838	11.1943	10.1955	9.05492	12.5178
Lrfn2	2.76514	2.46176	2.69408	2.69092	2.87652
Lrfn3	6.78385	6.32979	5.60809	5.65067	6.34344
Lrfn4	10.3799	8.34516	9.42847	9.71745	10.147
Lrfn5	16.3052	17.7094	17.1064	16.4821	18.2217
Lrg1	0.843803	1.30777	1.76053	1.88514	1.09702
Lrguk	1.26666	1.17512	1.7246	1.71802	1.09794
Lrif1	9.13428	9.52135	9.9455	12.4253	9.20206
Lrig1	3.90905	4.98464	4.66538	5.04894	4.21752
Lrig2	14.5587	12.9894	14.7654	15.0943	13.9846
Lrig3	0.586767	0.579709	0.845328	0.660669	0.490517
Lrit1	0	0.0200589	0	0	0
Lrit2	0	0	0.0291422	0	0.0284565
Lrit3	0	0.0468924	0	0.0349217	0
Lrmp	0.269036	0.68943	0.435513	0.499236	0.64958
Lrp1	9.2039	8.7339	9.25164	10.1449	7.95727
Lrp10	46.1351	41.5614	41.1468	40.2396	41.7413
Lrp11	99.489	92.2775	93.5709	81.5464	95.4536
Lrp12	12.4795	11.6916	11.5915	11.334	12.2088
Lrp1b	0.723016	0.686757	0.715888	0.6492	0.734339
Lrp2	0.302837	0.252028	0.277499	0.309693	0.254086
Lrp2bp	0.0593769	0.0570523	0.210237	0	0.0676439
Lrp3	23.2133	19.2741	20.5882	18.3499	21.509
Lrp4	1.31571	1.22976	1.81659	1.34092	1.34353
Lrp5	2.36892	2.04384	2.15537	2.44708	1.77679
Lrp6	8.48101	8.3707	9.12227	11.1828	8.1232
Lrp8	8.27224	7.56505	7.84311	7.77651	7.28165
Lrpap1	67.0989	64.0658	61.1571	59.9733	66.0511
Lrpprc	30.7984	30.8603	28.7938	30.292	31.0814
Lrr1	0	0.065097	0	0	0.156058
Lrrc1	2.16337	1.76178	2.20109	1.95248	1.79871
Lrrc10	0.0561046	0	0	0.11179	0.0411181
Lrrc10b	0.931342	1.18692	0.976704	1.07173	0.953042
Lrrc14	10.6022	10.0186	10.8685	11.8186	12.6593
Lrrc14b	3.39289	3.16464	4.42884	3.92162	3.17516
Lrrc15	0.0609178	0.0285091	0.0474641	0.0640536	0.0577033
Lrrc16a	3.01203	3.18167	3.64669	2.96363	3.6866
Lrrc16b	16.5246	12.5757	15.6507	14.1968	14.0771
Lrrc17	4.3671	7.72599	6.39258	5.23608	7.37039
Lrrc18	0.266158	0.276725	0.107637	0.146704	0.184129
Lrrc19	0.245657	0.338096	0.641993	0.601574	0.591961
Lrrc2	0.050381	0.246144	0.563764	0.31212	0.138345
Lrrc20	11.463	12.6566	13.488	9.79832	11.6618
Lrrc23	0.592225	0.247128	0.374189	0.40744	0.528632
Lrrc24	7.66473	6.36225	5.46287	6.04922	7.26717
Lrrc25	0.831088	0.283683	0.485414	0.894602	0.0942881
Lrrc26	0.692824	0.3905	0.401645	0.809915	0.457275
Lrrc27	5.49632	4.40934	4.81417	4.44591	5.21565
Lrrc28	9.79099	11.5414	11.4929	11.8442	12.1507
Lrrc29	0.943785	1.18597	0.551925	0.519065	0.436056
Lrrc3	5.85152	5.53249	5.41561	6.04858	5.79422
Lrrc30	0.0524885	0	0.575294	0.147057	0
Lrrc32	0.914794	1.1273	0.727923	1.13831	0.829826
Lrrc34	0.547883	0.551939	0.491993	0.247547	0.526285
Lrrc36	0.452193	0.71339	0.59651	0.121589	0.237897
Lrrc38	0.0340092	0.0909682	0.465012	0.247471	0
Lrrc39	0.546336	0.338996	0.436539	0.613688	0.372268
Lrrc3b	10.4328	11.5588	11.5945	9.48314	10.7237
Lrrc4	4.83342	4.5338	4.92959	3.84677	4.50158
Lrrc40	7.08391	8.91133	9.08833	8.78173	7.58384
Lrrc41	19.3228	17.8496	17.4881	18.0076	18.2673
Lrrc42	17.8937	15.8009	16.6226	13.3261	14.8517
Lrrc43	0	0	0	0.0268142	0
Lrrc45	7.9977	7.43375	6.44667	7.66592	6.52482
Lrrc46	2.42234	2.33927	1.42573	1.62233	2.2327
Lrrc47	9.06509	8.47414	8.02084	7.3387	7.76269
Lrrc48	1.88947	2.35207	1.93169	2.16203	3.07427
Lrrc49	106.003	109.025	113.591	102.609	115.984
Lrrc4b	5.33849	3.84898	4.33316	4.25321	4.68232
Lrrc4c	9.29945	9.08429	11.0943	10.1494	9.21936
Lrrc51	5.11238	4.84396	6.31859	6.53584	5.37577
Lrrc52	0	0	0.0589714	0.104718	0
Lrrc55	2.35015	1.74616	1.60775	2.00163	1.87383
Lrrc56	1.83289	1.76318	1.63458	1.17868	1.45951
Lrrc57	22.3392	20.8478	23.2549	22.3869	22.4041
Lrrc58	18.941	18.9464	17.7065	19.758	16.2451
Lrrc59	63.5589	65.6867	62.3597	59.7413	68.385
Lrrc6	0.4783	0.539136	0.728726	0.579328	0.372523
Lrrc61	6.53832	7.38013	8.39985	6.837	6.78958
Lrrc63	0.0324169	0.173627	0.0485595	0.0431891	0.0463228
Lrrc7	0.214462	0.252242	0.147012	0.171614	0.312389
Lrrc71	12.4293	11.2008	12.4563	10.6923	12.1925
Lrrc73	4.96255	3.9751	5.22555	3.42061	5.67887
Lrrc8a	16.0778	16.8928	15.7682	15.785	16.8586
Lrrc8b	23.4685	23.5208	22.4654	26.0915	22.538
Lrrc8c	18.0917	21.3044	19.0529	20.2212	19.1302
Lrrc8d	29.986	31.9214	30.3153	29.3387	30.5658
Lrrc8e	0.30231	0.203012	0.169253	0.212151	0.165262
Lrrc9	0.616875	0.576124	0.730945	0.618785	0.351531
Lrrcc1	5.08991	4.75379	5.35186	6.00887	5.20103
Lrrd1	0.0385839	0.0398177	0.0641834	0.149716	0
Lrrfip1	9.04352	8.43874	11.797	9.1677	9.19684
Lrrfip2	15.2078	14.6369	15.1237	16.0336	15.1142
Lrriq1	0.78682	1.1609	0.559025	1.09038	0.658193
Lrriq3	0.542007	0.426094	0.521212	0.74567	0.598472
Lrriq4	0.0354085	0.0995432	0.0557362	0.124954	0.0817644
Lrrk1	1.27665	1.22075	1.39658	1.52324	1.16354
Lrrk2	12.3345	12.4159	12.4081	13.994	11.9589
Lrrn1	137.149	132.609	142.266	129.954	138.283
Lrrn2	9.25417	9.55422	9.41193	8.01298	9.63148
Lrrn3	13.0283	14.4704	13.5717	12.1372	12.734
Lrrn4	1.23016	1.27483	0.742091	0.801875	0.959994
Lrrn4cl	0.949629	1.62781	1.55729	1.23376	1.28697
Lrrtm1	7.99248	7.23012	8.51875	6.95548	9.15719
Lrrtm2	8.01448	8.36544	8.42042	8.72862	7.29286
Lrrtm3	1.70825	2.21216	2.28504	1.91554	2.17421
Lrrtm4	1.09174	1.40263	1.32612	1.15292	1.39066
Lrsam1	45.8623	40.9958	41.7726	38.5523	42.5005
Lrtm1	0.0127774	0	0.0710658	0.00928484	0.00993411
Lrtm2	0.611951	0.636987	0.265545	0.752075	0.60404
Lrwd1	5.45404	4.04387	4.25181	4.74563	4.94426
Lsamp	8.68029	9.97003	8.55879	7.65503	8.91387
Lsg1	6.37175	8.61667	7.5928	7.0269	6.81159
Lsm1	8.55189	8.29041	7.73381	11.501	8.78862
Lsm10	6.53906	5.64482	8.0292	7.37688	7.21837
Lsm11	3.33275	4.19038	3.61526	4.14776	3.94691
Lsm12	18.3779	16.1743	18.7597	17.8526	17.2026
Lsm14a	23.0287	23.4391	23.5693	23.326	22.8666
Lsm14b	25.0065	23.9373	25.58	25.8386	24.3275
Lsm2	10.4482	10.8435	10.5303	13.0965	12.1433
Lsm3	20.9147	20.3844	21.4482	21.2638	15.3951
Lsm4	35.0097	32.2308	34.0886	34.5306	35.0672
Lsm5	20.8786	18.583	21.3935	25.9772	20.2396
Lsm6	11.2452	11.6825	10.9121	10.6006	9.66238
Lsm7	60.5239	66.155	61.4816	58.7925	61.0262
Lsmd1	57.5059	58.42	51.2093	57.4161	49.2917
Lsmem1	0	0.376579	0.464034	0.141115	0.456547
Lsp1	1.55394	3.46721	3.04366	3.78442	2.49778
Lsr	1.14273	1.08214	1.60382	1.32234	1.41614
Lss	15.5002	15.4766	15.0034	15.2725	14.5138
Lst1	5.82643	5.74679	6.9713	6.56269	2.74169
Lta	0.165099	0.146693	0.083934	0	0
Lta4h	23.8655	22.1464	25.3012	23.9326	22.2295
Ltb	0.382612	0.47153	0.462158	0.804591	0.168319
Ltb4r1	0.389889	0.352931	0.421322	0.630647	0.351591
Ltbp1	0.77975	1.13117	1.16089	1.18597	0.463455
Ltbp2	0.584779	0.528946	0.410859	0.365952	0.206464
Ltbp3	15.7403	13.8315	15.8607	15.3068	15.4072
Ltbp4	4.60497	4.90289	5.67382	5.99282	3.94741
Ltbr	6.32208	6.49071	6.49819	6.47482	6.04905
Ltc4s	0.885611	0.578501	1.68304	0.582294	0.165726
Ltf	1.83934	8.91356	8.62492	8.62579	4.9724
Ltk	0	0	0.0790742	0.139606	0.0256384
Ltn1	15.4889	18.0361	17.1479	18.2869	15.6693
Ltv1	14.3558	17.6803	14.7283	15.9808	15.2499
Luc7l	19.1795	22.9529	22.0849	23.5897	21.8842
Luc7l2	41.0179	40.7229	44.2649	41.4647	37.154
Luc7l3	28.2448	27.7546	32.9575	32.0322	29.3929
Lum	27.0401	34.294	27.7606	39.0369	21.2411
Lurap1	4.62184	7.70228	6.3184	7.78957	4.97952
Lurap1l	8.63673	8.91637	10.2196	9.46771	10.1854
Luzp1	19.3889	19.7647	19.7341	20.6049	18.927
Luzp2	37.7814	40.5273	39.7819	38.9138	37.0632
Lxn	295.757	311.773	297.799	286.777	305.122
Ly6a	12.9555	19.6339	13.3264	17.3295	14.0885
Ly6c1	33.2153	39.7626	34.6684	37.8579	40.4325
Ly6c2	1.51496	4.04098	4.54231	2.67195	3.7479
Ly6d	0.309209	1.09712	0.355093	1.77442	0.229262
Ly6e	17.6652	19.4392	16.8906	22.4122	18.1916
Ly6g5b	0	0	0	0.234009	0.507344
Ly6g5c	0	0	0	0	0.502998
Ly6g6d	0	0.798923	0.423695	0.484972	0.55501
Ly6g6e	0.0710271	0.124941	0.26436	0	0.0509479
Ly6g6f	0.801249	0.36971	0.469143	0.836218	0.30881
Ly6h	47.1558	36.4368	32.1251	40.9722	36.9445
Ly6i	0.140804	0	0	0	0
Ly6k	0	0.372861	0.320856	0	0.103758
Ly75	1.99244	2.06872	1.74883	2.6694	2.1494
Ly86	113.864	91.2257	95.2375	100.358	110.865
Ly9	1.18652	0.74802	0.95185	1.01798	0.900591
Ly96	7.677	5.45397	8.15944	7.84499	7.67095
Lyar	6.78865	8.37124	7.17724	6.83094	6.60835
Lyg2	0	0	0	0	0.0580377
Lyl1	0.609387	0.896421	0.91066	1.0813	0.825641
Lyn	1.84428	3.68145	2.90772	2.99523	2.80059
Lynx1	148.965	137.615	140.078	135.574	145.469
Lypd1	3.37833	3.84996	3.33686	2.35414	3.20854
Lypd2	2.12679	7.94759	5.0227	6.54509	2.9424
Lypd6	3.1915	3.05137	2.20422	2.76544	2.89212
Lypd6b	4.75891	4.55428	3.9526	4.36341	5.65318
Lypd8	0	0.0713339	0	0	0
Lypla1	39.2663	36.3738	37.6001	39.2673	34.3317
Lypla2	75.5066	79.7435	72.8831	70.9763	79.4779
Lyplal1	7.1357	7.79784	6.61693	7.12066	5.87196
Lyrm1	7.71829	9.70242	8.68552	6.33257	8.63315
Lyrm2	24.8472	27.1298	25.6232	24.6	24.7122
Lyrm4	19.8613	23.5052	21.8194	22.5144	22.7011
Lyrm5	35.8724	36.7249	36.3065	31.4564	32.5245
Lyrm7	4.314	5.65997	6.00256	5.88262	4.85506
Lyrm9	10.5642	11.8344	10.6506	13.123	11.8432
Lysmd1	11.2791	11.805	11.2865	10.6786	11.9917
Lysmd2	53.7219	55.3687	53.7743	52.3792	54.5693
Lysmd3	5.45529	5.33552	6.05152	7.12701	5.5261
Lysmd4	5.54767	5.86024	5.757	5.53937	6.44804
Lyst	9.06363	9.256	8.69209	8.88167	8.38019
Lyve1	1.66838	1.98301	2.00289	1.84907	2.18387
Lyz1	1.42299	1.59075	1.50205	1.64514	0.860479
Lyz2	32.4334	59.7609	59.4766	61.6495	39.7454
Lzic	5.3628	4.67313	4.98666	4.22818	6.27408
Lztfl1	13.2856	16.3776	16.0792	15.8372	14.3207
Lztr1	65.6236	65.3105	64.6553	59.7976	65.3385
Lzts1	6.11086	5.01831	5.73528	5.29051	5.99534
Lzts2	8.11232	9.07563	8.16328	8.97144	7.69295
Lzts3	10.1915	8.72149	9.54657	9.61538	9.51724
M1ap	0.0797858	0.0732297	0.154057	0	0.0600569
M6pr	56.4457	59.1799	59.5096	63.3293	62.5609
Maats1	0.202565	0.136792	0.297207	0.143486	0.3143
Mab21l1	3.00932	2.49816	2.60937	2.4546	2.09968
Mab21l2	9.96811	10.9339	11.7864	10.7006	10.9506
Mab21l3	0.157837	0.331653	0.207841	0.154722	0.420696
Macc1	0	0	0.0229382	0	0.0225459
Macf1	14.5888	14.2455	14.629	14.7937	13.7797
Macrod1	11.0528	10.1304	12.6463	10.2299	10.9252
Macrod2	12.1563	13.0754	13.0699	13.6116	11.6843
Mad1l1	7.87128	7.91589	7.20716	8.53367	9.67661
Mad2l1	4.94513	6.30118	4.99	7.78318	6.08477
Mad2l1bp	11.3183	12.4563	11.1656	11.5241	13.8484
Mad2l2	5.97499	5.10711	4.55523	6.9201	5.81501
Madcam1	0.254044	0	0.0758022	0.0331958	0.036443
Madd	27.4086	26.5073	26.6694	25.4367	27.73
Maea	58.4516	55.363	57.7179	55.3878	62.2483
Mael	0	0.43466	0.204365	0.139109	0.599679
Maf	17.0284	17.7358	16.1363	16.6967	14.6568
Maf1	21.6643	19.6018	21.9922	20.5542	20.2417
Mafa	6.0848	5.37464	6.78252	4.87272	5.50062
Mafb	1.05075	0.905542	1.62739	1.27827	0.86907
Maff	1.97618	2.78064	2.0011	1.87068	2.49916
Mafg	26.9104	25.2112	25.4248	24.8787	25.4858
Mafk	5.50249	4.83376	4.98489	5.45021	5.83712
Mag	9.57391	11.1376	8.4555	10.5286	8.04038
Mageb16-ps1	0	0.0346345	0.0554039	0	0
Mageb3	0	0.0442965	0.0727449	0	0.0354921
Maged1	197.712	180.728	192.253	179.598	196.375
Maged2	34.2965	30.0102	32.7063	32.3757	34.064
Magee1	73.3926	68.6271	69.3926	65.9146	70.8902
Magee2	3.49187	3.50604	3.39403	3.06367	3.34128
Mageh1	9.55559	8.83511	9.34816	9.93656	9.79043
Magel2	0.0524946	0.0230809	0.0295311	0.060218	0.0570726
Magi1	43.2854	39.0347	42.8361	44.2776	41.78
Magi2	3.63604	3.75118	3.6797	4.2108	3.50893
Magi3	46.2624	47.0176	44.992	48.6471	44.3723
Magix	1.1969	1.15942	1.01315	1.10078	0.713212
Magoh	42.5258	48.3296	42.0237	38.0158	37.1057
Magohb	7.74575	10.3754	7.70119	6.30566	9.85923
Magt1	13.4384	13.3085	12.1339	16.1339	11.192
Mak	0.0481302	0.180673	0.0562625	0.0935748	0.071849
Mak16	10.2471	12.654	11.9454	12.9995	11.0648
Mal	107.046	137.846	94.7331	125.068	96.3503
Mal2	89.327	89.0961	89.0913	88.8867	93.1875
Malat1	108.412	102.357	121.955	142.061	122.067
Mall	0.0774699	0.172046	0.230982	0.385444	0.082087
Malsu1	16.3346	15.2931	16.1414	16.3763	15.5791
Malt1	1.25657	1.47733	1.5704	1.78347	1.45745
Mamdc2	3.47666	2.85965	3.81147	2.90198	3.47077
Mamdc4	0.292599	0.164119	0.208605	0.171277	0.189901
Maml1	1.80023	1.68095	1.9751	2.24643	1.53849
Maml2	2.07326	2.5701	2.10821	2.37502	2.03663
Maml3	1.44771	1.4754	1.05915	1.65827	1.12967
Mamld1	6.24806	6.72276	6.77428	7.12236	5.91974
Mamstr	0.759864	1.32155	0.874571	0.940262	0.716873
Man1a	1.74779	2.03117	1.44329	1.49222	1.37808
Man1a2	30.7884	31.2671	30.233	32.0119	29.8906
